timestamp,power,power_smooth,power_smooth_quant,power_segment,is_weekend,hour,is_workhour,is_holiday,rule_valid,time_diff_min,missing_data_flag,is_anomaly,was_nan
2025-05-19T13:00:00,206.6,203.37,200.0,200.0,False,13,True,False,True,15,False,True,False
2025-05-19T13:15:00,243.47,240.8,240.0,200.0,False,13,True,False,True,15,False,True,False
2025-05-19T13:30:00,247.99,251.49,240.0,200.0,False,13,True,False,True,15,False,True,False
2025-05-19T13:45:00,225.81,223.04,220.0,200.0,False,13,True,False,True,15,False,True,False
2025-05-19T14:00:00,184.14,188.01,180.0,150.0,False,14,True,False,True,15,False,True,False
2025-05-19T14:15:00,215.39,219.45,210.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-19T14:30:00,199.73,203.78,190.0,150.0,False,14,True,False,True,15,False,False,False
2025-05-19T14:45:00,230.7,228.76,230.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-19T15:00:00,249.81,247.01,240.0,200.0,False,15,True,False,True,15,False,True,False
2025-05-19T15:15:00,195.64,190.67,190.0,150.0,False,15,True,False,True,15,False,True,False
2025-05-19T15:30:00,198.72,200.67,190.0,150.0,False,15,True,False,True,15,False,True,False
2025-05-19T15:45:00,203.57,201.17,200.0,200.0,False,15,True,False,True,15,False,True,False
2025-05-19T16:00:00,219.34,223.26,210.0,200.0,False,16,True,False,True,15,False,True,False
2025-05-19T16:15:00,184.85,187.99,180.0,150.0,False,16,True,False,True,15,False,True,False
2025-05-19T16:30:00,206.81,203.23,200.0,200.0,False,16,True,False,True,15,False,True,False
2025-05-19T16:45:00,197.68,193.59,190.0,150.0,False,16,True,False,True,15,False,True,False
2025-05-19T17:00:00,121.71,119.12,120.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-19T17:15:00,156.43,153.82,150.0,150.0,False,17,False,False,False,15,False,True,False
2025-05-19T17:30:00,139.97,139.16,130.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-19T17:45:00,143.04,144.16,140.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-19T18:00:00,117.3,114.81,110.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-19T18:15:00,120.37,122.96,120.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-19T18:30:00,141.36,142.69,140.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-19T18:45:00,136.8,136.82,130.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-20T06:00:00,147.93,146.54,140.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-20T06:15:00,144.0,142.31,140.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-20T06:30:00,111.7,113.6,110.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-20T06:45:00,140.12,140.9,140.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-20T07:00:00,155.42,151.58,150.0,150.0,False,7,False,False,False,15,False,True,False
2025-05-20T07:15:00,152.81,151.07,150.0,150.0,False,7,False,False,False,15,False,True,False
2025-05-20T07:30:00,108.54,109.59,100.0,100.0,False,7,False,False,False,15,False,True,False
2025-05-20T07:45:00,130.59,132.49,130.0,100.0,False,7,False,False,False,15,False,True,False
2025-05-20T08:00:00,208.16,204.18,200.0,200.0,False,8,True,False,True,15,False,True,False
2025-05-20T08:15:00,235.66,239.29,230.0,200.0,False,8,True,False,True,15,False,True,False
2025-05-20T08:30:00,238.8,235.29,230.0,200.0,False,8,True,False,True,15,False,True,False
2025-05-20T08:45:00,211.0,211.03,210.0,200.0,False,8,True,False,True,15,False,False,False
2025-05-20T09:00:00,245.89,249.91,240.0,200.0,False,9,True,False,True,15,False,True,False
2025-05-20T09:15:00,236.54,237.43,230.0,200.0,False,9,True,False,True,15,False,True,False
2025-05-20T09:30:00,184.49,181.6,180.0,150.0,False,9,True,False,True,15,False,True,False
2025-05-20T09:45:00,180.89,178.85,180.0,150.0,False,9,True,False,True,15,False,True,False
2025-05-20T10:00:00,234.2,237.69,230.0,200.0,False,10,True,False,True,15,False,True,False
2025-05-20T10:15:00,205.86,207.99,200.0,200.0,False,10,True,False,True,15,False,True,False
2025-05-20T10:30:00,207.16,203.59,200.0,200.0,False,10,True,False,True,15,False,True,False
2025-05-20T10:45:00,194.7,191.66,190.0,150.0,False,10,True,False,True,15,False,True,False
2025-05-20T11:00:00,245.55,240.62,240.0,200.0,False,11,True,False,True,15,False,True,False
2025-05-20T11:15:00,226.27,223.47,220.0,200.0,False,11,True,False,True,15,False,True,False
2025-05-20T11:30:00,226.8,228.58,220.0,200.0,False,11,True,False,True,15,False,True,False
2025-05-20T11:45:00,247.76,250.87,240.0,200.0,False,11,True,False,True,15,False,True,False
2025-05-20T12:00:00,258.78,258.14,250.0,250.0,False,12,True,False,True,15,False,False,False
2025-05-20T12:15:00,206.74,204.78,200.0,200.0,False,12,True,False,True,15,False,True,False
2025-05-20T12:30:00,243.16,241.73,240.0,200.0,False,12,True,False,True,15,False,True,False
2025-05-20T12:45:00,215.59,219.13,210.0,200.0,False,12,True,False,True,15,False,True,False
2025-05-20T13:00:00,193.81,195.79,190.0,150.0,False,13,True,False,True,15,False,True,False
2025-05-20T13:15:00,185.11,183.12,180.0,150.0,False,13,True,False,True,15,False,True,False
2025-05-20T13:30:00,251.6,255.79,250.0,250.0,False,13,True,False,True,15,False,True,False
2025-05-20T13:45:00,253.09,256.18,250.0,250.0,False,13,True,False,True,15,False,True,False
2025-05-20T14:00:00,238.33,240.91,230.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-20T14:15:00,219.12,216.08,210.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-20T14:30:00,238.31,236.83,230.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-20T14:45:00,209.03,207.54,200.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-20T15:00:00,183.14,178.16,180.0,150.0,False,15,True,False,True,15,False,True,False
2025-05-20T15:15:00,222.25,217.81,220.0,200.0,False,15,True,False,True,15,False,True,False
2025-05-20T15:30:00,259.77,260.87,250.0,250.0,False,15,True,False,True,15,False,False,False
2025-05-20T15:45:00,200.56,205.3,200.0,200.0,False,15,True,False,True,15,False,False,False
2025-05-20T16:00:00,192.14,195.19,190.0,150.0,False,16,True,False,True,15,False,True,False
2025-05-20T16:15:00,236.02,236.76,230.0,200.0,False,16,True,False,True,15,False,True,False
2025-05-20T16:30:00,191.42,196.28,190.0,150.0,False,16,True,False,True,15,False,True,False
2025-05-20T16:45:00,224.82,225.26,220.0,200.0,False,16,True,False,True,15,False,True,False
2025-05-20T17:00:00,131.64,128.38,130.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-20T17:15:00,100.15,104.79,100.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-20T17:30:00,102.09,99.32,100.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-20T17:45:00,130.95,126.4,130.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-20T18:00:00,130.06,127.63,130.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-20T18:15:00,112.62,112.57,110.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-20T18:30:00,148.7,153.4,140.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-20T18:45:00,107.14,108.48,100.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-21T06:00:00,107.86,112.75,100.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-21T06:15:00,103.74,101.19,100.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-21T06:30:00,125.91,126.14,120.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-21T06:45:00,133.09,137.27,130.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-21T07:00:00,106.58,103.15,100.0,100.0,False,7,False,False,False,15,False,True,False
2025-05-21T07:15:00,106.54,102.35,100.0,100.0,False,7,False,False,False,15,False,True,False
2025-05-21T07:30:00,133.84,130.01,130.0,100.0,False,7,False,False,False,15,False,True,False
2025-05-21T07:45:00,126.27,131.12,120.0,100.0,False,7,False,False,False,15,False,True,False
2025-05-21T08:00:00,201.97,205.1,200.0,200.0,False,8,True,False,True,15,False,True,False
2025-05-21T08:15:00,215.01,214.29,210.0,200.0,False,8,True,False,True,15,False,True,False
2025-05-21T08:30:00,192.09,191.38,190.0,150.0,False,8,True,False,True,15,False,True,False
2025-05-21T08:45:00,227.74,224.26,220.0,200.0,False,8,True,False,True,15,False,True,False
2025-05-21T09:00:00,205.47,200.84,200.0,200.0,False,9,True,False,True,15,False,True,False
2025-05-21T09:15:00,200.98,197.0,200.0,200.0,False,9,True,False,True,15,False,False,False
2025-05-21T09:30:00,186.61,181.85,180.0,150.0,False,9,True,False,True,15,False,True,False
2025-05-21T09:45:00,230.08,226.82,230.0,200.0,False,9,True,False,True,15,False,True,False
2025-05-21T10:00:00,246.43,245.48,240.0,200.0,False,10,True,False,True,15,False,True,False
2025-05-21T10:15:00,198.13,193.43,190.0,150.0,False,10,True,False,True,15,False,True,False
2025-05-21T10:30:00,241.87,238.27,240.0,200.0,False,10,True,False,True,15,False,True,False
2025-05-21T10:45:00,259.09,261.24,250.0,250.0,False,10,True,False,True,15,False,False,False
2025-05-21T11:00:00,244.68,243.33,240.0,200.0,False,11,True,False,True,15,False,True,False
2025-05-21T11:15:00,237.25,241.06,230.0,200.0,False,11,True,False,True,15,False,True,False
2025-05-21T11:30:00,219.65,221.07,210.0,200.0,False,11,True,False,True,15,False,True,False
2025-05-21T11:45:00,231.05,230.02,230.0,200.0,False,11,True,False,True,15,False,True,False
2025-05-21T12:00:00,187.09,189.53,180.0,150.0,False,12,True,False,True,15,False,True,False
2025-05-21T12:15:00,204.09,205.22,200.0,200.0,False,12,True,False,True,15,False,True,False
2025-05-21T12:30:00,200.47,197.9,200.0,200.0,False,12,True,False,True,15,False,False,False
2025-05-21T12:45:00,189.87,191.41,180.0,150.0,False,12,True,False,True,15,False,True,False
2025-05-21T13:00:00,184.92,188.71,180.0,150.0,False,13,True,False,True,15,False,True,False
2025-05-21T13:15:00,188.57,191.81,180.0,150.0,False,13,True,False,True,15,False,True,False
2025-05-21T13:30:00,243.43,244.47,240.0,200.0,False,13,True,False,True,15,False,True,False
2025-05-21T13:45:00,190.66,193.74,190.0,150.0,False,13,True,False,True,15,False,True,False
2025-05-21T14:00:00,237.03,233.8,230.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-21T14:15:00,235.48,234.1,230.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-21T14:30:00,234.12,229.52,230.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-21T14:45:00,226.49,222.31,220.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-21T15:00:00,195.16,192.76,190.0,150.0,False,15,True,False,True,15,False,True,False
2025-05-21T15:15:00,209.85,205.92,200.0,200.0,False,15,True,False,True,15,False,False,False
2025-05-21T15:30:00,185.41,182.91,180.0,150.0,False,15,True,False,True,15,False,True,False
2025-05-21T15:45:00,185.51,188.63,180.0,150.0,False,15,True,False,True,15,False,True,False
2025-05-21T16:00:00,230.46,231.15,230.0,200.0,False,16,True,False,True,15,False,True,False
2025-05-21T16:15:00,258.66,263.01,250.0,250.0,False,16,True,False,True,15,False,False,False
2025-05-21T16:30:00,224.32,220.86,220.0,200.0,False,16,True,False,True,15,False,True,False
2025-05-21T16:45:00,226.94,224.41,220.0,200.0,False,16,True,False,True,15,False,True,False
2025-05-21T17:00:00,141.17,141.51,140.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-21T17:15:00,153.49,156.91,150.0,150.0,False,17,False,False,False,15,False,True,False
2025-05-21T17:30:00,116.61,118.67,110.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-21T17:45:00,115.62,117.05,110.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-21T18:00:00,115.15,114.29,110.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-21T18:15:00,157.89,154.57,150.0,150.0,False,18,False,False,False,15,False,True,False
2025-05-21T18:30:00,118.19,122.63,110.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-21T18:45:00,136.7,140.27,130.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-22T06:00:00,146.59,145.19,140.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-22T06:15:00,109.25,111.02,100.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-22T06:30:00,155.37,154.26,150.0,150.0,False,6,False,False,False,15,False,True,False
2025-05-22T06:45:00,148.53,149.56,140.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-22T07:00:00,100.39,101.28,100.0,100.0,False,7,False,False,False,15,False,True,False
2025-05-22T07:15:00,102.41,104.77,100.0,100.0,False,7,False,False,False,15,False,True,False
2025-05-22T07:30:00,150.94,155.06,150.0,150.0,False,7,False,False,False,15,False,True,False
2025-05-22T07:45:00,153.32,152.67,150.0,150.0,False,7,False,False,False,15,False,True,False
2025-05-22T08:00:00,255.25,259.38,250.0,250.0,False,8,True,False,True,15,False,True,False
2025-05-22T08:15:00,236.43,240.34,230.0,200.0,False,8,True,False,True,15,False,True,False
2025-05-22T08:30:00,190.79,193.1,190.0,150.0,False,8,True,False,True,15,False,True,False
2025-05-22T08:45:00,214.89,213.41,210.0,200.0,False,8,True,False,True,15,False,True,False
2025-05-22T09:00:00,254.11,257.46,250.0,250.0,False,9,True,False,True,15,False,True,False
2025-05-22T09:15:00,239.45,243.81,230.0,200.0,False,9,True,False,True,15,False,True,False
2025-05-22T09:30:00,232.56,233.43,230.0,200.0,False,9,True,False,True,15,False,True,False
2025-05-22T09:45:00,194.49,198.73,190.0,150.0,False,9,True,False,True,15,False,True,False
2025-05-22T10:00:00,180.68,181.9,180.0,150.0,False,10,True,False,True,15,False,True,False
2025-05-22T10:15:00,202.17,199.22,200.0,200.0,False,10,True,False,True,15,False,True,False
2025-05-22T10:30:00,184.5,184.03,180.0,150.0,False,10,True,False,True,15,False,True,False
2025-05-22T10:45:00,243.24,242.53,240.0,200.0,False,10,True,False,True,15,False,True,False
2025-05-22T11:00:00,204.46,200.53,200.0,200.0,False,11,True,False,True,15,False,True,False
2025-05-22T11:15:00,246.96,250.14,240.0,200.0,False,11,True,False,True,15,False,True,False
2025-05-22T11:30:00,212.33,211.11,210.0,200.0,False,11,True,False,True,15,False,False,False
2025-05-22T11:45:00,228.78,230.31,220.0,200.0,False,11,True,False,True,15,False,True,False
2025-05-22T12:00:00,184.9,186.94,180.0,150.0,False,12,True,False,True,15,False,True,False
2025-05-22T12:15:00,237.24,241.4,230.0,200.0,False,12,True,False,True,15,False,True,False
2025-05-22T12:30:00,240.14,240.93,240.0,200.0,False,12,True,False,True,15,False,True,False
2025-05-22T12:45:00,213.14,215.37,210.0,200.0,False,12,True,False,True,15,False,True,False
2025-05-22T13:00:00,205.39,203.07,200.0,200.0,False,13,True,False,True,15,False,True,False
2025-05-22T13:15:00,225.05,226.29,220.0,200.0,False,13,True,False,True,15,False,True,False
2025-05-22T13:30:00,189.13,184.38,180.0,150.0,False,13,True,False,True,15,False,True,False
2025-05-22T13:45:00,204.63,202.92,200.0,200.0,False,13,True,False,True,15,False,True,False
2025-05-22T14:00:00,225.17,221.35,220.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-22T14:15:00,198.06,201.35,190.0,150.0,False,14,True,False,True,15,False,True,False
2025-05-22T14:30:00,236.24,234.85,230.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-22T14:45:00,201.12,203.12,200.0,200.0,False,14,True,False,True,15,False,False,False
2025-05-22T15:00:00,248.74,252.64,240.0,200.0,False,15,True,False,True,15,False,True,False
2025-05-22T15:15:00,197.81,197.53,190.0,150.0,False,15,True,False,True,15,False,True,False
2025-05-22T15:30:00,186.74,184.85,180.0,150.0,False,15,True,False,True,15,False,True,False
2025-05-22T15:45:00,244.37,245.85,240.0,200.0,False,15,True,False,True,15,False,True,False
2025-05-22T16:00:00,210.08,208.68,210.0,200.0,False,16,True,False,True,15,False,False,False
2025-05-22T16:15:00,248.97,252.44,240.0,200.0,False,16,True,False,True,15,False,True,False
2025-05-22T16:30:00,233.78,233.76,230.0,200.0,False,16,True,False,True,15,False,True,False
2025-05-22T16:45:00,183.55,180.93,180.0,150.0,False,16,True,False,True,15,False,True,False
2025-05-22T17:00:00,118.19,118.63,110.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-22T17:15:00,119.08,124.08,110.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-22T17:30:00,129.64,134.03,120.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-22T17:45:00,125.09,121.0,120.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-22T18:00:00,153.11,152.41,150.0,150.0,False,18,False,False,False,15,False,True,False
2025-05-22T18:15:00,117.03,120.46,110.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-22T18:30:00,109.73,110.7,100.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-22T18:45:00,107.48,104.43,100.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-23T06:00:00,149.88,152.34,140.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-23T06:15:00,153.18,150.98,150.0,150.0,False,6,False,False,False,15,False,True,False
2025-05-23T06:30:00,100.03,98.04,100.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-23T06:45:00,134.33,135.75,130.0,100.0,False,6,False,False,False,15,False,True,False
2025-05-23T07:00:00,159.97,161.57,150.0,150.0,False,7,False,False,False,15,False,True,False
2025-05-23T07:15:00,145.0,146.46,140.0,100.0,False,7,False,False,False,15,False,True,False
2025-05-23T07:30:00,140.39,138.11,140.0,100.0,False,7,False,False,False,15,False,True,False
2025-05-23T07:45:00,144.0,146.96,140.0,100.0,False,7,False,False,False,15,False,True,False
2025-05-23T08:00:00,255.12,252.29,250.0,250.0,False,8,True,False,True,15,False,True,False
2025-05-23T08:15:00,228.21,226.06,220.0,200.0,False,8,True,False,True,15,False,True,False
2025-05-23T08:30:00,191.2,187.13,190.0,150.0,False,8,True,False,True,15,False,True,False
2025-05-23T08:45:00,209.17,205.4,200.0,200.0,False,8,True,False,True,15,False,True,False
2025-05-23T09:00:00,247.87,252.06,240.0,200.0,False,9,True,False,True,15,False,True,False
2025-05-23T09:15:00,239.19,240.08,230.0,200.0,False,9,True,False,True,15,False,True,False
2025-05-23T09:30:00,189.16,192.84,180.0,150.0,False,9,True,False,True,15,False,True,False
2025-05-23T09:45:00,185.61,183.94,180.0,150.0,False,9,True,False,True,15,False,True,False
2025-05-23T10:00:00,216.32,213.03,210.0,200.0,False,10,True,False,True,15,False,True,False
2025-05-23T10:15:00,195.39,196.73,190.0,150.0,False,10,True,False,True,15,False,True,False
2025-05-23T10:30:00,199.68,202.82,190.0,150.0,False,10,True,False,True,15,False,True,False
2025-05-23T10:45:00,188.34,184.41,180.0,150.0,False,10,True,False,True,15,False,True,False
2025-05-23T11:00:00,213.33,210.36,210.0,200.0,False,11,True,False,True,15,False,True,False
2025-05-23T11:15:00,190.15,193.87,190.0,150.0,False,11,True,False,True,15,False,True,False
2025-05-23T11:30:00,254.14,257.16,250.0,250.0,False,11,True,False,True,15,False,True,False
2025-05-23T11:45:00,193.67,195.36,190.0,150.0,False,11,True,False,True,15,False,True,False
2025-05-23T12:00:00,213.08,211.33,210.0,200.0,False,12,True,False,True,15,False,True,False
2025-05-23T12:15:00,234.16,230.77,230.0,200.0,False,12,True,False,True,15,False,True,False
2025-05-23T12:30:00,257.74,262.18,250.0,250.0,False,12,True,False,True,15,False,False,False
2025-05-23T12:45:00,213.71,211.6,210.0,200.0,False,12,True,False,True,15,False,True,False
2025-05-23T13:00:00,256.86,255.96,250.0,250.0,False,13,True,False,True,15,False,False,False
2025-05-23T13:15:00,196.5,192.88,190.0,150.0,False,13,True,False,True,15,False,True,False
2025-05-23T13:30:00,227.99,227.6,220.0,200.0,False,13,True,False,True,15,False,True,False
2025-05-23T13:45:00,185.52,187.75,180.0,150.0,False,13,True,False,True,15,False,True,False
2025-05-23T14:00:00,226.69,224.72,220.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-23T14:15:00,210.71,215.16,210.0,200.0,False,14,True,False,True,15,False,False,False
